Car ID,Brand,Model,Year,Transmission,Mileage,Fuel Type,Tax,MPG,Engine Size,Price
18469,Audi, A7,2015,Semi-Auto,41656,Diesel,145,54.3,3,19998
18470,BMW, 7 Series,2017,Automatic,25014,Diesel,145,57.6,3,25599
18471,Mercedes, S Class,2015,Automatic,7864,Petrol,325,31.7,4.7,32249
18472,BMW, X4,2019,Semi-Auto,10802,Diesel,145,37.2,3,38500
18473,BMW, 6 Series,2020,Semi-Auto,11,Diesel,145,53.3,3,37980
18474,BMW, M4,2020,Semi-Auto,700,Petrol,145,34,3,50000
18475,Mercedes, X-CLASS,2017,Automatic,23219,Diesel,140,35.8,2.3,24990
18476,Hyundai, I40,2019,Semi-Auto,1650,Diesel,145,54.3,1.6,21990
18477,Audi, A8,2018,Semi-Auto,20672,Diesel,145,50.4,3,35950
18478,Mercedes, GL Class,2015,Automatic,42073,Diesel,125,55.4,2.1,15999
18479,Mercedes, V Class,2019,Automatic,4000,Diesel,145,36.2,2,44631
18480,BMW, 6 Series,2017,Semi-Auto,18895,Diesel,145,51.4,3,25998
18481,Ford, Edge,2017,Manual,53204,Diesel,160,48.7,2,16325
18482,BMW, X6,2016,Semi-Auto,40246,Diesel,200,44.8,3,30572
18483,Mercedes, GLB Class,2020,Semi-Auto,1912,Diesel,145,44.8,2,39995
18484,Audi, Q8,2019,Automatic,9641,Diesel,150,30.7,4,82930
18485,BMW, X6,2017,Automatic,31931,Petrol,145,29.1,4.4,36000
18486,BMW, M2,2020,Automatic,4500,Petrol,145,29.1,3,46995
18487,Hyundai, I800,2019,Manual,16232,Diesel,145,31.7,2.5,18550
18488,Hyundai, IX20,2017,Manual,13675,Diesel,145,64.2,1.6,8750
18489,Audi, A8,2018,Automatic,15486,Diesel,145,50.4,3,34700
18490,Ford, KA,2015,Manual,17398,Petrol,30,57.7,1.2,5791
18491,Skoda, Rapid,2016,Manual,19319,Petrol,20,57.7,1.2,8198
18492,BMW, 6 Series,2015,Automatic,62953,Diesel,160,51.4,3,18990
18493,Volkswagen, Scirocco,2015,Manual,42579,Diesel,20,55.4,2,12000
18494,Mercedes, GL Class,2015,Automatic,13581,Diesel,330,36.2,3,34129
18495,Mercedes, X-CLASS,2019,Automatic,8100,Diesel,260,35.8,2.3,26000
18496,Audi, A8,2015,Semi-Auto,42565,Diesel,200,47.9,3,19998
18497,Volkswagen, Amarok,2018,Automatic,12231,Diesel,260,36.2,3,28900
18498,Volkswagen, Tiguan Allspace,2018,Manual,35000,Diesel,145,49.6,2,21995
18499,Hyundai, Santa Fe,2016,Automatic,29448,Diesel,260,41.5,2.2,16499
18500,BMW, M4,2019,Semi-Auto,4931,Petrol,150,34,3,44950
18501,Mercedes, GLS Class,2018,Semi-Auto,8963,Diesel,145,37.2,3,43999
18502,Hyundai, IX20,2017,Automatic,22691,Petrol,160,43.5,1.6,10350
18503,Mercedes, M Class,2010,Automatic,128000,Diesel,555,32.5,3,8990
18504,Mercedes, CLS Class,2014,Automatic,100552,Diesel,200,46.3,3,11975
18505,Toyota, Prius,2019,Automatic,1995,Hybrid,135,61.4,1.8,22490
18506,Volkswagen, Beetle,2017,Manual,30456,Diesel,150,67.3,2,13981
18507,BMW, M6,2015,Automatic,28314,Petrol,555,28.5,4.4,33500
18508,Ford, KA,2012,Manual,57500,Petrol,30,57.7,1.2,4500
18509,BMW, i3,2015,Automatic,59000,Other,0,470.8,0.6,14940
18510,Mercedes, GLS Class,2018,Automatic,13609,Diesel,145,37.2,3,42248
18511,Volkswagen, Arteon,2019,Semi-Auto,7310,Diesel,145,50.4,2,23798
18512,BMW, X4,2017,Automatic,58056,Diesel,145,54.3,2,22000
18513,Volkswagen, Caddy Maxi Life,2019,Manual,6693,Diesel,145,50.4,2,19499
18514,Toyota, Prius,2014,Automatic,65829,Hybrid,0,68.9,1.8,15995
18515,Vauxhall, Antara,2013,Manual,45000,Diesel,235,44.1,2.2,8495
18516,BMW, X6,2018,Semi-Auto,11188,Diesel,150,40.9,3,37980
18517,Hyundai, IX20,2017,Manual,21354,Petrol,145,50.4,1.4,9490
18518,Mercedes, GL Class,2015,Automatic,24963,Diesel,125,55.4,2.1,17799
18519,Vauxhall, Combo Life,2019,Manual,10450,Diesel,145,53.3,1.5,13998
18520,Skoda, Scala,2019,Manual,7550,Petrol,145,49.6,1,13995
18521,Skoda, Kamiq,2019,Automatic,45,Petrol,145,43.5,1.5,20870
18522,Volkswagen, Scirocco,2016,Manual,60517,Diesel,20,55.4,2,12799
18523,Ford, KA,2017,Manual,18000,Petrol,145,57.7,0,7999
18524,Ford, Edge,2018,Automatic,19458,Diesel,145,47.9,2,25999
18525,Hyundai, IX20,2010,Manual,62000,Petrol,120,50.4,1.4,4495
18526,Toyota, Hilux,2017,Automatic,11517,Diesel,260,36.2,2.4,24748
18527,Skoda, Rapid,2017,Manual,40123,Diesel,145,74.3,1.6,9495
18528,Hyundai, IX35,2013,Manual,55736,Diesel,200,48.7,2,7999
18529,Hyundai, I40,2018,Automatic,32289,Diesel,145,60.1,1.7,12499
18530,Hyundai, Santa Fe,2019,Semi-Auto,3735,Diesel,145,39.2,2.2,33999
18531,Volkswagen, Caravelle,2019,Automatic,2692,Diesel,145,33.6,2,49999
18532,Toyota, Prius,2013,Automatic,78400,Hybrid,10,64.2,1.8,17995
18533,Vauxhall, Combo Life,2019,Manual,9500,Petrol,145,42.2,1.2,14990
18534,BMW, M3,2009,Manual,65000,Petrol,580,21.9,4,16950
18535,Vauxhall, Combo Life,2019,Manual,2494,Petrol,150,42.2,1.2,13999
18536,BMW, M5,2015,Semi-Auto,42932,Petrol,555,28.5,4.4,24310
18537,Hyundai, Santa Fe,2019,Automatic,4000,Diesel,145,42.8,2.2,31441
18538,Hyundai, Santa Fe,2018,Manual,30229,Diesel,145,47.1,2.2,19000
18539,Skoda, Rapid,2016,Manual,74129,Diesel,0,78.5,1.4,5790
18540,Skoda, Scala,2019,Manual,1149,Petrol,145,49.6,1,15650
18541,Ford, Tourneo Connect,2016,Automatic,56892,Diesel,125,56.6,1.5,10873
18542,Vauxhall, Vivaro,2017,Manual,25885,Diesel,145,50.4,1.6,14900
18543,Toyota, Avensis,2013,Manual,95059,Diesel,30,62.8,2,5990
18544,Audi, A8,2019,Automatic,16584,Petrol,145,37.7,3,33992
18545,Ford, KA,2015,Manual,23593,Petrol,30,57.7,1.2,5560
18546,Ford, Galaxy,2016,Manual,21744,Diesel,125,56.5,2,18498
18547,BMW, Z4,2016,Semi-Auto,29850,Petrol,205,41.5,2,16500
18548,Volkswagen, Arteon,2019,Automatic,1000,Diesel,145,37.7,2,34000
18549,Hyundai, I40,2017,Manual,27000,Diesel,30,65.7,1.7,11999
18550,Hyundai, Santa Fe,2019,Semi-Auto,9445,Diesel,150,39.2,2.2,32494
18551,Toyota, Avensis,2016,Manual,17895,Diesel,20,67.3,1.6,9750
18552,Hyundai, I800,2019,Manual,14329,Diesel,150,31.7,2.5,18490
18553,Mercedes, M Class,2015,Semi-Auto,37963,Diesel,205,39.2,2.1,21998
18554,Ford, Galaxy,2016,Semi-Auto,20486,Diesel,145,52.3,2,20995
18555,Hyundai, IX35,2014,Manual,54304,Diesel,145,53.3,0,8700
18556,Mercedes, X-CLASS,2017,Automatic,11447,Diesel,260,35.8,2.3,31000
18557,Audi, Q8,2019,Automatic,1000,Diesel,145,32.8,3,67990
18558,Mercedes, M Class,2015,Automatic,68279,Diesel,300,39.2,3,18789
18559,Ford, Edge,2017,Manual,7721,Diesel,145,48.7,2,22250
18560,Volkswagen, Amarok,2017,Automatic,23800,Diesel,265,36.2,3,23900
18561,Mercedes, GL Class,2015,Semi-Auto,22548,Diesel,330,36.2,3,32998
18562,Audi, A8,2018,Semi-Auto,13512,Diesel,145,50.4,3,33498
18563,Toyota, GT86,2017,Manual,19420,Petrol,145,36.2,2,17250
18564,Mercedes, M Class,2008,Semi-Auto,96000,Diesel,565,28.8,3,6495
18565,Audi, A7,2016,Semi-Auto,29000,Diesel,30,62.8,3,20250
18566,Hyundai, IX20,2017,Automatic,8314,Petrol,160,43.5,1.6,9998
18567,Toyota, GT86,2018,Manual,5260,Petrol,145,36.2,2,20695
18568,Vauxhall, Agila,2014,Manual,32300,Petrol,30,55.4,1.2,4995
18569,Volkswagen, Arteon,2019,Semi-Auto,5788,Petrol,145,47.1,2,25000
18570,Volkswagen, Arteon,2019,Automatic,7747,Diesel,145,50.4,2,24000
18571,Volkswagen, Scirocco,2016,Manual,22687,Diesel,20,55.4,2,15199
18572,Ford, Mustang,2016,Automatic,18000,Petrol,325,28.8,2.3,24990
18573,Toyota, Prius,2013,Automatic,27800,Hybrid,0,72.4,1.8,11495
18574,Ford, KA,2013,Manual,35000,Petrol,30,57.7,1.2,4990
18575,Ford, Galaxy,2016,Manual,85259,Diesel,125,56.5,2,12940
18576,Skoda, Scala,2019,Automatic,45,Petrol,145,45.6,1.5,17770
18577,Mercedes, V Class,2019,Automatic,1478,Diesel,145,45.6,2.2,48251
18578,Ford, Edge,2019,Semi-Auto,6852,Diesel,145,37.2,2,32499
18579,Volkswagen, CC,2014,Manual,64650,Diesel,30,60.1,2,8798
18580,Hyundai, Santa Fe,2016,Manual,52265,Diesel,200,47.1,2.2,15299
18581,Ford, Tourneo Custom,2017,Manual,14000,Diesel,200,44.8,2,19995
18582,Mercedes, CLS Class,2016,Automatic,42018,Diesel,125,57.7,2.1,19590
18583,Mercedes, SLK,2013,Automatic,43150,Petrol,200,43.5,1.8,12995
18584,Vauxhall, Combo Life,2019,Manual,2500,Petrol,145,42.2,1.2,14990
18585,Volkswagen, Shuttle,2018,Manual,22628,Diesel,145,47.1,2,19998
18586,Ford, KA,2018,Manual,10691,Petrol,150,47.9,1.2,9500
18587,Toyota, Prius,2017,Automatic,33751,Hybrid,135,94.1,1.8,18500
18588,Ford, Edge,2019,Automatic,8772,Diesel,145,37.2,2,31995
18589,BMW, X4,2017,Automatic,41543,Diesel,150,54.3,2,22670
18590,Hyundai, IX35,2014,Manual,70352,Diesel,150,53.3,1.7,7599
18591,Toyota, Prius,2019,Automatic,464,Hybrid,135,61.4,1.8,23498
18592,Toyota, Camry,2019,Automatic,3000,Hybrid,135,52.3,2.5,26990
18593,Skoda, Scala,2019,Semi-Auto,15,Diesel,145,54.3,1.6,18498
18594,Skoda, Scala,2019,Manual,5,Petrol,145,49.6,1,15490
18595,Audi, A7,2016,Semi-Auto,26000,Diesel,160,52.3,3,22990
18596,Toyota, Hilux,2019,Manual,12679,Diesel,265,40.4,2.4,24250
18597,Skoda, Yeti,2016,Semi-Auto,16784,Petrol,125,51.4,1.2,13000
18598,Mercedes, CLA Class,2017,Automatic,39950,Diesel,20,67.3,2.1,18944
18599,Toyota, Hilux,2018,Manual,26411,Diesel,265,40.4,2.4,18498
18600,Ford, Mustang,2018,Automatic,5000,Petrol,145,23.5,5,32000
18601,Volkswagen, Caravelle,2011,Automatic,96000,Diesel,325,34.4,2,20995
18602,Hyundai, IX20,2016,Manual,16407,Petrol,125,50.4,1.4,8298
18603,Audi, A8,2020,Automatic,250,Diesel,145,39.2,3,78990
18604,Ford, Grand Tourneo Connect,2016,Manual,13000,Diesel,30,64.2,1.5,13995
18605,Audi, Q8,2019,Automatic,10521,Diesel,145,33.6,3,48642
18606,Hyundai, Santa Fe,2019,Semi-Auto,1567,Diesel,145,39.8,2.2,29995
18607,Mercedes, CLS Class,2013,Automatic,72216,Diesel,200,46.3,3,12975
18608,Toyota, GT86,2013,Manual,72000,Petrol,265,36.2,2,10495
18609,Mercedes, CLA Class,2019,Automatic,3439,Petrol,145,40.9,2,26991
18610,BMW, X6,2017,Semi-Auto,21756,Diesel,145,47.1,3,30998
18611,Mercedes, V Class,2018,Automatic,22,Diesel,145,44.8,2.2,35299
18612,Volkswagen, Scirocco,2015,Manual,54045,Diesel,30,53.3,2,13995
18613,Skoda, Scala,2019,Automatic,5860,Diesel,145,54.3,1.6,17925
18614,Hyundai, Santa Fe,2018,Semi-Auto,19935,Diesel,145,39.2,2.2,29000
18615,Vauxhall, Vivaro,2015,Manual,59204,Diesel,235,42.8,1.6,11300
18616,Mercedes, S Class,2019,Automatic,6468,Diesel,145,48.7,3,59949
18617,BMW, X4,2019,Semi-Auto,10792,Diesel,150,42.8,2,33898
18618,Volkswagen, Scirocco,2009,Manual,79800,Petrol,260,37.2,2,5999
18619,BMW, Z4,2019,Automatic,824,Petrol,145,38.7,2,32550
18620,Volkswagen, Jetta,2016,Manual,57605,Diesel,20,67.3,2,9995
18621,Toyota, Prius,2019,Automatic,7000,Other,135,217.3,1.8,26990
18622,Mercedes, CLA Class,2015,Automatic,27000,Petrol,200,39.8,2,24990
18623,Hyundai, Santa Fe,2020,Automatic,2885,Diesel,145,39.2,2.2,36999
18624,Toyota, Verso,2016,Semi-Auto,16429,Petrol,200,42.8,1.8,13981
18625,Volkswagen, Arteon,2019,Automatic,1201,Petrol,145,47.1,2,26999
18626,Ford, Tourneo Connect,2020,Automatic,409,Diesel,145,44.1,1.5,20950
18627,Vauxhall, Combo Life,2019,Manual,6551,Diesel,145,53.3,1.5,13998
18628,Ford, Grand C-MAX,2016,Automatic,19704,Diesel,30,58.9,1.5,10077
18629,Toyota, Verso,2017,Manual,10136,Diesel,145,62.8,1.6,15995
18630,Volkswagen, Scirocco,2012,Manual,77000,Petrol,160,44.1,1.4,6490
18631,Mercedes, GLB Class,2020,Semi-Auto,1000,Diesel,145,47.9,2,30209
18632,Volkswagen, Tiguan Allspace,2019,Semi-Auto,8181,Diesel,145,39.2,2,26199
18633,Volkswagen, Caravelle,2012,Automatic,73000,Diesel,325,34.4,2,22995
18634,Skoda, Rapid,2015,Manual,53549,Diesel,30,64.2,1.6,5950
18635,Mercedes, GL Class,2018,Manual,25458,Petrol,145,48.7,1.6,17699
18636,Volkswagen, Caddy Maxi Life,2019,Semi-Auto,1374,Diesel,145,46.3,2,24295
18637,Mercedes, GLS Class,2016,Semi-Auto,33000,Diesel,300,37.2,3,36495
18638,Mercedes, GLS Class,2018,Semi-Auto,5376,Diesel,145,37.2,3,47980
18639,Ford, Mustang,2017,Manual,21575,Petrol,145,20.9,5,49999
18640,Mercedes, G Class,2015,Semi-Auto,34400,Diesel,570,25.2,3,52995
18641,Toyota, Verso,2017,Semi-Auto,9589,Petrol,160,43.5,1.8,15980
18642,Audi, A7,2019,Semi-Auto,7968,Diesel,145,38.7,3,37950
18643,Mercedes, SLK,2014,Automatic,16500,Diesel,145,56.5,2.1,16994
18644,Skoda, Scala,2019,Manual,4967,Petrol,145,49.6,1,17988
18645,Ford, Galaxy,2018,Automatic,8339,Diesel,145,52.3,2,24499
18646,Ford, Mustang,2019,Semi-Auto,756,Petrol,150,22.6,5,42000
18647,Toyota, Avensis,2017,Manual,11855,Petrol,145,47.1,1.8,13998
18648,Volkswagen, CC,2016,Automatic,41044,Diesel,125,58.9,2,12290
18649,Hyundai, Santa Fe,2019,Automatic,10035,Diesel,145,42.8,2.2,30999
18650,Volkswagen, Arteon,2019,Automatic,50,Petrol,145,47.1,2,30000
18651,Volkswagen, Scirocco,2014,Manual,46772,Diesel,20,55.4,2,10130
18652,Skoda, Rapid,2015,Manual,18926,Diesel,30,64.2,1.6,6998
18653,Volkswagen, Arteon,2020,Semi-Auto,2500,Diesel,145,37.7,2,37500
18654,Mercedes, CLS Class,2016,Semi-Auto,28925,Diesel,125,57.7,2.1,19998
18655,BMW, X4,2019,Semi-Auto,8098,Diesel,145,42.8,2,34995
18656,BMW, Z4,2010,Manual,68090,Petrol,305,33.2,2.5,9440
18657,Mercedes, G Class,2020,Semi-Auto,1350,Petrol,145,21.4,4,159999
18658,BMW, X7,2020,Semi-Auto,1000,Petrol,145,24.8,3,79566
18659,Hyundai, IX35,2015,Manual,33910,Petrol,200,41.5,1.6,9891
18660,Volkswagen, Tiguan Allspace,2018,Semi-Auto,28977,Diesel,145,47.9,2,21900
18661,Audi, RS5,2019,Semi-Auto,2469,Petrol,150,29.7,2.9,56400
18662,BMW, M3,2005,Manual,115000,Petrol,315,20.8,3.2,10999
18663,Mercedes, S Class,2019,Semi-Auto,14259,Diesel,145,52.3,3,45990
18664,Toyota, Hilux,2018,Automatic,24692,Diesel,260,36.2,2.4,23988
18665,BMW, M4,2019,Semi-Auto,8124,Petrol,145,34,3,44898
18666,Toyota, Hilux,2019,Automatic,18645,Diesel,260,36.2,2.4,31198
18667,Ford, Grand Tourneo Connect,2017,Automatic,12757,Diesel,145,56.6,1.5,14998
18668,Toyota, Verso,2016,Manual,7492,Petrol,200,41.5,1.6,12995
18669,Vauxhall, Combo Life,2019,Manual,12545,Diesel,145,53.3,1.5,13498
18670,Ford, Grand C-MAX,2017,Manual,12124,Diesel,30,64.2,1.5,11698
18671,Skoda, Yeti,2016,Automatic,10947,Petrol,125,51.4,1.2,12399
18672,Ford, Edge,2019,Automatic,1657,Diesel,145,40.4,2,27499
18673,Toyota, Avensis,2004,Automatic,44000,Petrol,325,30.7,2,3495
18674,Volkswagen, Arteon,2019,Semi-Auto,6777,Petrol,145,47.1,2,25897
18675,BMW, Z4,2020,Semi-Auto,1501,Petrol,145,38.7,2,34995
18676,Hyundai, I40,2015,Manual,62106,Diesel,125,60.1,1.7,8750
18677,Volkswagen, Arteon,2020,Semi-Auto,2000,Diesel,145,53.3,2,30000
18678,Volkswagen, CC,2016,Semi-Auto,52276,Diesel,125,58.9,2,12990
18679,Mercedes, SLK,2000,Automatic,113237,Petrol,270,27.2,3.2,3990
18680,Volkswagen, CC,2015,Manual,60687,Diesel,30,60.1,2,9995
18681,Hyundai, Santa Fe,2015,Manual,25770,Diesel,200,46.3,2.2,14498
18682,BMW, 7 Series,2019,Semi-Auto,706,Diesel,145,44.1,3,52700
18683,Mercedes, GL Class,2016,Automatic,18091,Diesel,330,36.2,3,35000
18684,Toyota, GT86,2012,Manual,53000,Petrol,250,36.2,2,11995
18685,BMW, M4,2019,Semi-Auto,8787,Petrol,145,34,3,39275
18686,Volkswagen, Amarok,2016,Manual,48638,Diesel,260,35.3,2,15990
18687,Vauxhall, GTC,2015,Manual,32160,Petrol,160,44.8,1.6,8790
18688,Hyundai, Santa Fe,2016,Automatic,23764,Diesel,240,42.8,2.2,18500
18689,Vauxhall, Combo Life,2019,Manual,11438,Diesel,150,53.3,1.5,13998
18690,Toyota, GT86,2017,Manual,12340,Petrol,145,36.2,2,18995
18691,Hyundai, IX35,2015,Manual,67648,Diesel,145,54.3,1.7,7995
18692,BMW, 6 Series,2012,Automatic,27352,Diesel,160,51.4,3,17199
18693,Mercedes, V Class,2018,Manual,49000,Diesel,145,46.3,2.1,19000
18694,Vauxhall, Zafira Tourer,2017,Manual,15843,Petrol,200,41.5,1.4,10795
18695,Toyota, Prius,2016,Automatic,49104,Hybrid,0,85.6,1.8,17291
18696,Mercedes, S Class,2019,Semi-Auto,8333,Diesel,145,52.3,3,44980
18697,Ford, Edge,2016,Semi-Auto,28500,Diesel,200,47.9,2,20500
18698,Mercedes, S Class,2015,Semi-Auto,29036,Diesel,160,50.4,3,24998
18699,Mercedes, S Class,2019,Semi-Auto,8365,Diesel,145,52.3,3,48499
18700,Volkswagen, Amarok,2019,Automatic,7504,Diesel,260,28.3,3,35000
18701,Audi, A7,2013,Automatic,63250,Diesel,205,48.7,3,16500
18702,Mercedes, GL Class,2015,Automatic,64539,Diesel,20,67.3,2.1,13999
18703,Mercedes, CLS Class,2018,Semi-Auto,13914,Diesel,145,48.7,2.9,32800
18704,Volkswagen, Caddy Life,2017,Manual,15986,Diesel,145,60.1,2,14990
18705,Volkswagen, Arteon,2018,Semi-Auto,32713,Petrol,145,47.1,2,19990
18706,Vauxhall, GTC,2015,Manual,25100,Petrol,160,47.1,1.4,8998
18707,BMW, Z4,2020,Semi-Auto,2200,Petrol,145,38.7,2,32495
18708,Audi, A7,2014,Automatic,61140,Diesel,200,47.9,3,14086
18709,Toyota, Land Cruiser,2019,Semi-Auto,11619,Diesel,145,30.1,2.8,40999
18710,Volkswagen, Eos,2008,Manual,65000,Diesel,195,48,2,4995
18711,Toyota, Verso,2016,Manual,14996,Petrol,200,41.5,1.6,11990
18712,Audi, A7,2019,Automatic,13450,Diesel,140,52.3,3,29930
18713,Audi, RS4,2013,Semi-Auto,28359,Petrol,565,26.4,4.2,26995
18714,Vauxhall, Combo Life,2019,Manual,1686,Petrol,145,42.2,1.2,14457
18715,BMW, X7,2019,Semi-Auto,3003,Diesel,145,33.6,3,64400
18716,Ford, Galaxy,2017,Manual,35545,Diesel,125,56.5,2,19790
18717,Mercedes, V Class,2018,Manual,16146,Diesel,145,46.3,2.1,19998
18718,Toyota, Hilux,2015,Automatic,38841,Diesel,260,32.8,3,17495
18719,Audi, RS3,2017,Semi-Auto,17889,Petrol,145,34,2.5,36990
18720,Mercedes, V Class,2018,Manual,13013,Diesel,145,46.3,2.1,20698
18721,BMW, X4,2017,Automatic,23604,Diesel,150,54.3,2,23900
18722,Skoda, Rapid,2017,Manual,15300,Petrol,20,60.1,1.2,8490
18723,Mercedes, X-CLASS,2019,Automatic,600,Diesel,260,31.4,3,32995
18724,Skoda, Yeti,2015,Semi-Auto,36502,Petrol,125,51.4,1.2,9995
18725,Toyota, Verso,2017,Semi-Auto,26242,Petrol,150,43.5,1.8,14995
18726,Audi, A7,2019,Semi-Auto,2055,Diesel,150,35.8,3,49496
18727,Ford, Puma,2020,Manual,2986,Petrol,145,50.4,1,20890
18728,Vauxhall, Combo Life,2018,Manual,20964,Diesel,145,53.3,1.5,13495
18729,Ford, Galaxy,2005,Manual,114000,Petrol,305,28,2.3,1995
18730,Vauxhall, Zafira Tourer,2017,Manual,32447,Petrol,205,41.5,1.4,9999
18731,Skoda, Rapid,2016,Manual,46346,Petrol,20,60.1,1.2,6450
18732,BMW, X6,2019,Automatic,4509,Diesel,145,34.9,3,59991
18733,Mercedes, GL Class,2016,Automatic,39542,Diesel,30,64.2,2.1,16999
18734,Volkswagen, Tiguan Allspace,2018,Semi-Auto,20301,Diesel,150,47.9,2,24900
18735,Hyundai, Santa Fe,2017,Semi-Auto,50595,Diesel,235,42.8,2.2,18495
18736,Mercedes, GLS Class,2016,Automatic,23083,Diesel,305,37.2,3,37094
18737,BMW, 6 Series,2013,Automatic,52635,Diesel,160,49.6,3,17339
18738,Mercedes, CLS Class,2017,Semi-Auto,14698,Diesel,160,51.4,3,26512
18739,BMW, X4,2020,Semi-Auto,2679,Petrol,145,26.9,3,43898
18740,Volkswagen, CC,2014,Automatic,45755,Diesel,150,53.3,2,11000
18741,Toyota, Verso,2016,Manual,12698,Petrol,200,41.5,1.6,11195
18742,BMW, X7,2019,Semi-Auto,6391,Diesel,145,33.6,3,72430
18743,Audi, A8,2019,Automatic,7890,Diesel,145,40.4,3,38975
18744,Hyundai, Santa Fe,2019,Semi-Auto,3960,Diesel,145,39.8,2.2,32490
18745,BMW, M4,2016,Automatic,771,Petrol,300,33.2,3,99950
18746,Hyundai, Santa Fe,2002,Manual,94000,Petrol,325,30.4,2.4,1200
18747,Skoda, Yeti,2016,Semi-Auto,35843,Diesel,160,51.4,2,14499
18748,Ford, Mustang,2019,Automatic,2500,Petrol,145,22.1,5,45250
18749,Toyota, Hilux,2017,Automatic,35855,Diesel,260,36.2,2.4,19490
18750,Mercedes, GLS Class,2016,Automatic,42924,Diesel,300,37.2,3,33000
18751,Mercedes, GL Class,2015,Automatic,41270,Diesel,20,62.8,2.1,15299
18752,Mercedes, S Class,2019,Semi-Auto,1766,Diesel,145,48.7,3,63099
18753,Volkswagen, Arteon,2019,Semi-Auto,3438,Diesel,145,50.4,2,28995
18754,Hyundai, IX20,2016,Manual,8648,Petrol,125,50.4,1.4,8995
18755,Ford, Grand C-MAX,2016,Manual,33000,Diesel,30,64.2,1.5,11736
18756,Vauxhall, GTC,2016,Manual,38330,Petrol,160,47.1,1.4,7998
18757,BMW, 7 Series,2016,Semi-Auto,18190,Petrol,200,40.4,3,33000
18758,Toyota, Prius,2016,Automatic,41902,Hybrid,0,94.1,1.8,17519
18759,Mercedes, CLA Class,2014,Automatic,34222,Diesel,30,62.8,2.1,16991
18760,Mercedes, V Class,2018,Manual,34483,Diesel,150,46.3,2.1,19346
18761,Mercedes, S Class,2001,Automatic,66000,Petrol,570,24.6,3.2,4495
18762,BMW, Z4,2020,Semi-Auto,1000,Petrol,145,38.7,2,31980
18763,Mercedes, SLK,2016,Automatic,30128,Diesel,30,70.6,2.1,17499
18764,Volkswagen, Tiguan Allspace,2020,Semi-Auto,6000,Diesel,145,38.7,2,36999
18765,Vauxhall, Combo Life,2018,Manual,6310,Diesel,145,53.3,1.5,15273
18766,Vauxhall, Combo Life,2019,Automatic,6991,Diesel,145,50.4,1.5,16799
18767,Skoda, Scala,2019,Automatic,1907,Petrol,145,47.1,1,17990
18768,BMW, X4,2017,Automatic,34960,Diesel,150,54.3,2,23000
18769,Hyundai, IX35,2015,Manual,45163,Diesel,145,53.3,1.7,8795
18770,BMW, M4,2019,Semi-Auto,24,Petrol,145,34,3,45475
18771,BMW, 6 Series,2018,Semi-Auto,10250,Diesel,145,49.6,3,28990
18772,Toyota, Prius,2019,Automatic,6552,Hybrid,135,235,1.8,24987
18773,Audi, R8,2014,Automatic,31930,Petrol,580,21.9,5.2,59990
18774,Mercedes, S Class,2019,Automatic,100,Diesel,145,52.3,3,55995
18775,Vauxhall, Zafira Tourer,2017,Manual,29221,Petrol,145,41.5,1.4,11499
18776,BMW, X4,2016,Automatic,44352,Diesel,150,54.3,2,21400
18777,BMW, X4,2015,Automatic,26928,Diesel,200,47.9,3,20600
18778,Skoda, Yeti,2016,Semi-Auto,18599,Petrol,125,51.4,1.2,12750
18779,Toyota, Avensis,2014,Manual,142000,Diesel,30,62.8,2,3930
18780,Ford, Galaxy,2016,Manual,27315,Diesel,125,56.5,2,18000
18781,Ford, Edge,2019,Semi-Auto,5542,Diesel,145,37.2,2,32599
18782,Mercedes, SLK,2015,Automatic,25996,Diesel,145,70.6,2.1,12999
18783,Mercedes, V Class,2019,Automatic,19735,Diesel,145,48.7,2.1,23750
18784,Volkswagen, Shuttle,2019,Semi-Auto,11542,Diesel,150,32.8,2,26990
18785,Hyundai, Santa Fe,2016,Automatic,23656,Diesel,235,42.8,2.2,17733
18786,Ford, Grand C-MAX,2016,Semi-Auto,37799,Diesel,30,58.9,1.5,9491
18787,Ford, Grand C-MAX,2016,Automatic,44956,Diesel,30,58.9,1.5,8480
18788,Toyota, Avensis,2016,Manual,47352,Diesel,20,67.3,1.6,10249
18789,Volkswagen, Beetle,2007,Manual,103500,Petrol,260,36.7,1.6,2395
18790,Vauxhall, GTC,2016,Manual,14112,Petrol,165,47.1,1.4,10498
18791,Mercedes, CLS Class,2016,Semi-Auto,13720,Diesel,165,51.4,3,22998
18792,Skoda, Yeti,2015,Manual,63813,Petrol,125,51.4,1.2,9250
18793,BMW, M4,2016,Semi-Auto,21107,Petrol,300,34,3,31498
18794,Ford, Puma,2002,Manual,108000,Petrol,230,38.2,1.7,2195
18795,Mercedes, M Class,2015,Semi-Auto,38644,Diesel,200,39.2,2.1,21698
18796,BMW, Z4,2019,Automatic,11,Petrol,145,38.7,2,32995
18797,Hyundai, Santa Fe,2019,Semi-Auto,9993,Diesel,145,42.8,2.2,29990
18798,Mercedes, SLK,2015,Other,39000,Diesel,150,56.5,2.1,12995
18799,Mercedes, GLS Class,2019,Semi-Auto,13110,Diesel,145,37.2,3,47980
18800,BMW, 7 Series,2019,Semi-Auto,3000,Diesel,145,41.5,3,53000
18801,Mercedes, CLA Class,2017,Automatic,24107,Diesel,150,67.3,2.1,20000
18802,Mercedes, CLA Class,2017,Automatic,17932,Petrol,150,53.3,1.6,17000
